Timestamp,Duration,CPU Usage (%),Memory Usage (%),Swap Usage (%),GPU Usage (%),Network Sent (bytes),Network Received (bytes)
2024-04-14 16:38:00,331.95,13.1,22.3,0.1,100,4725043356,71660239261
2024-04-14 16:38:05,336.98,13.0,22.3,0.1,100,4725078866,71660283873
2024-04-14 16:38:10,342.01,13.1,22.3,0.1,84,4725131119,71660345258
2024-04-14 16:38:15,347.04,13.3,22.3,0.1,79,4725264048,71660487527
2024-04-14 16:38:20,352.07,13.1,22.3,0.1,74,4725282246,71660514485
2024-04-14 16:38:25,357.09,13.1,22.3,0.1,100,4725490024,71660732563
2024-04-14 16:38:30,362.12,12.9,22.3,0.1,100,4725661325,71660914944
2024-04-14 16:38:35,367.15,12.9,22.3,0.1,80,4725797098,71661064452
2024-04-14 16:38:40,372.18,13.1,22.3,0.1,78,4725797558,71661074190
2024-04-14 16:38:45,377.21,13.1,22.3,0.1,74,4725817431,71661103582
2024-04-14 16:38:50,382.24,12.9,22.4,0.1,76,4725904265,71661199994
2024-04-14 16:38:55,387.27,12.9,22.4,0.1,58,4725972216,71661276985
2024-04-14 16:39:00,392.3,13.3,22.3,0.1,100,4726124900,71661437749
2024-04-14 16:39:05,397.33,12.9,22.3,0.1,83,4726275242,71661598031
2024-04-14 16:39:10,402.36,13.0,22.3,0.1,77,4726361150,71661694277
2024-04-14 16:39:15,407.39,13.0,22.3,0.1,91,4726480692,71661823279
2024-04-14 16:39:20,412.42,13.0,22.4,0.1,75,4726531401,71661882548
2024-04-14 16:39:25,417.45,13.0,22.4,0.1,78,4726583489,71661943650
2024-04-14 16:39:30,422.47,13.0,22.4,0.1,100,4726687267,71662056682
2024-04-14 16:39:35,427.5,13.1,22.4,0.1,79,4726802655,71662181590
2024-04-14 16:39:40,432.53,13.0,22.4,0.1,100,4726923242,71662311946
2024-04-14 16:39:45,437.57,12.9,22.4,0.1,86,4727042038,71662441402
2024-04-14 16:39:50,442.59,12.9,22.4,0.1,60,4727110866,71662520230
2024-04-14 16:39:55,447.62,13.1,22.4,0.1,73,4727195780,71662614784
2024-04-14 16:40:00,452.65,13.0,22.4,0.1,77,4727316834,71662744038
2024-04-14 16:40:05,457.68,13.1,22.4,0.1,76,4727334208,71662770392
2024-04-14 16:40:10,462.71,13.0,22.3,0.1,66,4727420230,71662865514
2024-04-14 16:40:15,467.74,13.0,22.3,0.1,72,4727540001,71662994205
2024-04-14 16:40:20,472.77,13.0,22.4,0.1,62,4727691228,71663156348
2024-04-14 16:40:25,477.8,13.2,22.4,0.1,77,4727794916,71663269676
2024-04-14 16:40:30,482.83,13.0,22.4,0.1,75,4727895722,71663380182
2024-04-14 16:40:35,487.86,12.9,22.4,0.1,79,4727963480,71663456920
2024-04-14 16:40:40,492.88,13.0,22.4,0.1,62,4728050398,71663552288
2024-04-14 16:40:45,497.91,13.1,22.4,0.1,66,4728101907,71663613077
2024-04-14 16:40:50,502.94,13.0,22.4,0.1,100,4728286424,71663807114
2024-04-14 16:40:56,507.96,13.2,22.4,0.1,75,4728371895,71663901205
2024-04-14 16:41:01,512.99,13.0,22.4,0.1,79,4728471871,71664010821
2024-04-14 16:41:06,518.02,13.3,22.4,0.1,86,4728593351,71664142481
2024-04-14 16:41:11,523.05,13.0,22.4,0.1,86,4728643924,71664204102
2024-04-14 16:41:16,528.07,13.0,22.4,0.1,70,4728696630,71664265788
2024-04-14 16:41:21,533.1,13.1,22.4,0.1,100,4728801288,71664380418
2024-04-14 16:41:26,538.13,13.0,22.4,0.1,98,4728988423,71664576387
2024-04-14 16:41:31,543.16,13.0,22.4,0.1,59,4729162058,71664759320
2024-04-14 16:41:36,548.19,12.9,22.4,0.1,76,4729294753,71664901175
2024-04-14 16:41:41,553.22,13.0,22.4,0.1,77,4729347727,71664964029
2024-04-14 16:41:46,558.25,13.3,22.4,0.1,75,4729485835,71665111957
2024-04-14 16:41:51,563.28,13.0,22.4,0.1,77,4729504156,71665139867
2024-04-14 16:41:56,568.31,13.0,22.4,0.1,64,4729556164,71665200315
2024-04-14 16:42:01,573.34,12.9,22.4,0.1,100,4729727245,71665380256
2024-04-14 16:42:06,578.37,13.0,22.4,0.1,69,4729793848,71665455779
2024-04-14 16:42:11,583.4,13.1,22.4,0.1,100,4729812060,71665483091
2024-04-14 16:42:16,588.43,13.0,22.4,0.1,74,4729863125,71665543616
2024-04-14 16:42:21,593.46,13.1,22.4,0.1,100,4729916262,71665607413
2024-04-14 16:42:26,598.49,12.9,22.4,0.1,83,4730104291,71665805502
2024-04-14 16:42:31,603.52,13.0,22.4,0.1,100,4730190359,71665901390
2024-04-14 16:42:36,608.55,13.0,22.4,0.1,100,4730209240,71665929131
2024-04-14 16:42:41,613.59,13.3,23.0,0.1,0,4730310832,71666039883
2024-04-14 16:42:46,618.61,13.0,22.3,0.1,59,4730379193,71666117782
2024-04-14 16:42:51,623.64,13.0,22.4,0.1,100,4730396789,71666144898
2024-04-14 16:42:56,628.67,13.1,22.4,0.1,77,4730446327,71666203130
2024-04-14 16:43:01,633.7,13.1,22.4,0.1,78,4730498642,71666265085
2024-04-14 16:43:06,638.73,13.0,22.3,0.1,91,4730615554,71666392214
2024-04-14 16:43:11,643.76,12.9,22.3,0.1,81,4730769255,71666555186
2024-04-14 16:43:16,648.79,12.9,22.4,0.1,100,4730958332,71666752297
2024-04-14 16:43:21,653.82,12.8,22.4,0.1,100,4731009405,71666811930
2024-04-14 16:43:26,658.84,13.0,22.4,0.1,76,4731078499,71666890698
2024-04-14 16:43:31,663.87,13.2,22.4,0.1,79,4731166946,71666989703
2024-04-14 16:43:36,668.9,13.0,22.4,0.1,100,4731304431,71667139422
2024-04-14 16:43:41,673.93,12.9,22.4,0.1,100,4731372188,71667217478
2024-04-14 16:43:47,678.96,13.0,22.3,0.1,100,4731578707,71667433884
2024-04-14 16:43:52,684.0,13.0,22.3,0.1,73,4731612533,71667476629
2024-04-14 16:43:57,689.03,13.0,22.3,0.1,55,4731753114,71667626250
2024-04-14 16:44:02,694.07,12.9,22.3,0.1,100,4731804685,71667689309
2024-04-14 16:44:07,699.11,13.2,22.4,0.1,100,4731822765,71667717209
2024-04-14 16:44:12,704.15,12.9,22.4,0.1,64,4731978159,71667881223
2024-04-14 16:44:17,709.19,13.1,22.4,0.1,100,4732013181,71667924985
2024-04-14 16:44:22,714.23,13.2,22.4,0.1,100,4732082888,71668003824
2024-04-14 16:44:27,719.27,12.9,22.4,0.1,100,4732117262,71668047538
2024-04-14 16:44:32,724.31,12.9,22.4,0.1,100,4732303437,71668242155
2024-04-14 16:44:37,729.35,13.2,22.4,0.1,100,4732322156,71668270154
2024-04-14 16:44:42,734.39,13.0,22.4,0.1,75,4732391338,71668349652
2024-04-14 16:44:47,739.43,13.1,22.4,0.1,78,4732443853,71668424145
2024-04-14 16:44:52,744.47,13.0,22.4,0.1,75,4732479001,71668469233
2024-04-14 16:44:57,749.51,13.1,22.4,0.1,62,4732565438,71668565550
2024-04-14 16:45:02,754.55,13.0,22.4,0.1,75,4732683938,71668693210
2024-04-14 16:45:07,759.59,13.0,22.4,0.1,100,4732751566,71668770215
2024-04-14 16:45:12,764.62,13.1,22.4,0.1,100,4732803250,71668830930
2024-04-14 16:45:17,769.66,13.2,22.7,0.1,100,4732890043,71668929599
2024-04-14 16:45:22,774.7,13.0,22.4,0.1,78,4732941617,71668990393
2024-04-14 16:45:27,779.74,13.0,22.4,0.1,100,4732960958,71669018234
2024-04-14 16:45:32,784.78,13.1,22.4,0.1,91,4733032535,71669097385
2024-04-14 16:45:37,789.82,13.0,22.4,0.1,66,4733182314,71669256351
2024-04-14 16:45:42,794.86,13.0,22.4,0.1,100,4733304591,71669388568
2024-04-14 16:45:47,799.9,12.9,22.4,0.1,100,4733471714,71669565211
2024-04-14 16:45:52,804.93,13.1,22.4,0.1,76,4733591469,71669693706
2024-04-14 16:45:58,809.98,13.2,22.4,0.1,75,4733658630,71669770507
2024-04-14 16:46:03,815.02,13.2,22.4,0.1,100,4733780606,71669903203
2024-04-14 16:46:08,820.06,13.0,22.4,0.1,100,4733950467,71670083604
2024-04-14 16:46:13,825.1,12.9,22.4,0.1,66,4734119570,71670262587
2024-04-14 16:46:18,830.14,13.1,22.4,0.1,77,4734170122,71670322239
2024-04-14 16:46:23,835.17,13.0,22.4,0.1,100,4734288115,71670449992
2024-04-14 16:46:28,840.21,13.1,22.4,0.1,100,4734358604,71670528621
2024-04-14 16:46:33,845.25,13.0,22.4,0.1,77,4734479855,71670658792
2024-04-14 16:46:38,850.29,13.0,22.4,0.1,100,4734514611,71670702860
2024-04-14 16:46:43,855.33,13.0,22.4,0.1,76,4734515071,71670713140
2024-04-14 16:46:48,860.37,13.1,22.4,0.1,77,4734515531,71670721800
2024-04-14 16:46:53,865.4,13.0,22.9,0.1,41,4734589546,71670805395
2024-04-14 16:46:58,870.44,13.2,22.4,0.1,100,4734777893,71671003385
2024-04-14 16:47:03,875.48,12.9,22.4,0.1,100,4734880158,71671115290
2024-04-14 16:47:08,880.52,12.9,22.4,0.1,83,4735034622,71671278448
2024-04-14 16:47:13,885.56,13.1,22.4,0.1,100,4735119740,71671374960
2024-04-14 16:47:18,890.59,13.0,22.4,0.1,72,4735272972,71671539152
2024-04-14 16:47:23,895.63,13.0,22.4,0.1,76,4735307277,71671584897
2024-04-14 16:47:28,900.67,13.1,22.4,0.1,78,4735341858,71671628638
2024-04-14 16:47:33,905.71,13.0,22.4,0.1,69,4735378826,71671674320
2024-04-14 16:47:38,910.75,13.2,22.4,0.1,69,4735531096,71671835288
2024-04-14 16:47:43,915.79,13.0,22.4,0.1,100,4735601871,71671916132
2024-04-14 16:47:48,920.83,13.0,22.4,0.1,100,4735653841,71671977682
2024-04-14 16:47:53,925.86,13.0,22.4,0.1,90,4735739293,71672074094
2024-04-14 16:47:58,930.9,13.1,22.4,0.1,100,4735773586,71672118207
2024-04-14 16:48:04,935.94,13.1,22.4,0.1,100,4735808758,71672163139
2024-04-14 16:48:09,940.98,13.0,22.4,0.1,100,4735911835,71672275150
2024-04-14 16:48:14,946.02,13.0,22.4,0.1,81,4736081468,71672454183
2024-04-14 16:48:19,951.05,13.1,22.4,0.1,80,4736131979,71672514034
2024-04-14 16:48:24,956.09,13.0,22.4,0.1,100,4736254423,71672645638
2024-04-14 16:48:29,961.13,13.4,22.4,0.1,76,4736323218,71672724913
2024-04-14 16:48:34,966.17,13.0,22.4,0.1,100,4736358785,71672773435
2024-04-14 16:48:39,971.21,12.9,22.4,0.1,100,4736511329,71672936578
2024-04-14 16:48:44,976.25,12.9,22.4,0.1,73,4736562470,71672997357
2024-04-14 16:48:49,981.28,12.9,22.4,0.1,100,4736597945,71673041940
2024-04-14 16:48:54,986.32,12.9,22.4,0.1,79,4736700357,71673153032
2024-04-14 16:48:59,991.36,13.0,22.4,0.1,100,4736871284,71673333511
2024-04-14 16:49:04,996.4,13.0,22.4,0.1,100,4736906774,71673377201
2024-04-14 16:49:09,1001.43,12.9,22.4,0.1,81,4737077926,71673558644
2024-04-14 16:49:14,1006.48,13.3,22.4,0.1,76,4737213329,71673704144
2024-04-14 16:49:19,1011.52,13.0,22.4,0.1,100,4737404026,71673904481
2024-04-14 16:49:24,1016.55,12.9,22.4,0.1,82,4737473152,71673981867
2024-04-14 16:49:29,1021.59,13.0,22.4,0.1,100,4737559457,71674077092
2024-04-14 16:49:34,1026.63,12.9,22.4,0.1,72,4737747999,71674275334
2024-04-14 16:49:39,1031.66,13.0,22.4,0.1,100,4737833340,71674369895
2024-04-14 16:49:44,1036.7,13.0,22.4,0.1,75,4737851049,71674397666
2024-04-14 16:49:49,1041.74,13.0,22.4,0.1,77,4737937524,71674494441
2024-04-14 16:49:54,1046.78,13.3,22.5,0.1,87,4738057812,71674625534
2024-04-14 16:49:59,1051.82,13.1,22.4,0.1,100,4738144144,71674720786
2024-04-14 16:50:04,1056.86,13.1,22.4,0.1,62,4738230076,71674815098
2024-04-14 16:50:09,1061.9,12.9,22.4,0.1,70,4738380926,71674975168
2024-04-14 16:50:14,1066.94,13.0,22.4,0.1,56,4738550264,71675154326
2024-04-14 16:50:20,1071.98,13.0,22.4,0.1,72,4738633897,71675248455
2024-04-14 16:50:25,1077.02,13.1,22.4,0.1,74,4738719054,71675342112
2024-04-14 16:50:30,1082.06,13.0,22.4,0.1,80,4738820676,71675452594
2024-04-14 16:50:35,1087.09,13.9,22.4,0.1,100,4738956816,71675598434
2024-04-14 16:50:40,1092.12,12.9,22.4,0.1,100,4739145409,71675796367
