Timestamp,Duration,CPU Usage (%),Memory Usage (%),Swap Usage (%),GPU Usage (%),Network Sent (bytes),Network Received (bytes)
2024-04-16 00:00:09,332.73,12.8,19.8,0.1,100,5194222740,72386852916
2024-04-16 00:00:14,337.76,12.8,19.8,0.1,100,5194324803,72386963799
2024-04-16 00:00:19,342.8,12.8,19.9,0.1,66,5194443053,72387091469
2024-04-16 00:00:24,347.84,12.8,19.9,0.1,85,5194545314,72387203150
2024-04-16 00:00:29,352.88,12.9,19.9,0.1,100,5194663426,72387330684
2024-04-16 00:00:34,357.92,12.8,19.9,0.1,63,5194747967,72387423985
2024-04-16 00:00:39,362.96,12.9,19.9,0.1,86,5194898320,72387583098
2024-04-16 00:00:44,367.99,12.9,19.9,0.1,65,5194999250,72387692368
2024-04-16 00:00:49,373.03,12.8,19.9,0.1,100,5195103119,72387805657
2024-04-16 00:00:54,378.07,12.8,19.9,0.1,64,5195187458,72387899236
2024-04-16 00:00:59,383.11,12.8,19.9,0.1,100,5195272618,72387993336
2024-04-16 00:01:04,388.15,13.4,20.0,0.1,73,5195375940,72388112260
2024-04-16 00:01:09,393.19,13.4,20.1,0.1,100,5195478559,72388223537
2024-04-16 00:01:14,398.23,13.3,20.2,0.1,60,5195618123,72388371406
2024-04-16 00:01:19,403.27,13.5,20.3,0.1,100,5195703286,72388465029
2024-04-16 00:01:24,408.3,12.8,20.3,0.1,100,5195821757,72388592200
2024-04-16 00:01:29,413.34,12.9,20.3,0.1,100,5195926399,72388707162
2024-04-16 00:01:34,418.38,12.8,20.3,0.1,100,5196029434,72388820457
2024-04-16 00:01:39,423.42,12.8,20.3,0.1,100,5196130770,72388930973
2024-04-16 00:01:44,428.45,12.8,20.3,0.1,67,5196215916,72389024459
2024-04-16 00:01:49,433.49,12.8,20.3,0.1,98,5196336734,72389154097
2024-04-16 00:01:54,438.53,12.8,20.3,0.1,100,5196437493,72389263796
2024-04-16 00:01:59,443.57,12.8,20.3,0.1,100,5196539761,72389374344
2024-04-16 00:02:04,448.6,12.8,20.2,0.1,100,5196675334,72389519131
2024-04-16 00:02:10,453.64,12.9,20.2,0.1,100,5196810788,72389663783
2024-04-16 00:02:15,458.68,12.9,20.2,0.1,100,5196912451,72389773546
2024-04-16 00:02:20,463.72,12.9,20.2,0.1,100,5197016469,72389885064
2024-04-16 00:02:25,468.76,12.8,20.3,0.1,100,5197119987,72389996742
2024-04-16 00:02:30,473.8,12.9,20.3,0.1,100,5197257794,72390143669
2024-04-16 00:02:35,478.83,12.8,20.3,0.1,100,5197325704,72390220339
2024-04-16 00:02:40,483.87,12.9,20.3,0.1,100,5197461260,72390364475
